Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
9.8,Regular,0.045522854,Baking Goods,35.0874,,Tier 2,Supermarket Type1,2.081864489935231,19
,Low Fat,0.095331433,Frozen Foods,125.5678,Medium,Tier 3,Supermarket Type3,2.6648691806318268,41
15.25,Regular,0.0,Snack Foods,179.766,Medium,Tier 3,Supermarket Type2,2.7267452140806516,17
17.6,Low Fat,0.105472205,Snack Foods,165.6868,,Tier 2,Supermarket Type1,2.732933488365738,19
7.55,Regular,0.030938774,Fruits and Vegetables,121.0072,Small,Tier 2,Supermarket Type1,2.5991199149569457,22
,Low Fat,0.026174636,Baking Goods,127.102,Medium,Tier 3,Supermarket Type3,2.7649204743965714,41
19.7,Regular,0.160671255,Canned,254.7014,Small,Tier 2,Supermarket Type1,2.7802498440349916,22
13.0,Regular,0.070243155,Snack Foods,65.7484,High,Tier 3,Supermarket Type1,2.1090658498299786,39
,Regular,0.038313981,Fruits and Vegetables,109.957,Medium,Tier 3,Supermarket Type3,2.8622096984403713,41
11.8,Regular,0.170548238,Canned,113.8834,Medium,Tier 1,Supermarket Type1,2.4692859908143605,27
20.35,Low Fat,0.060794097,Baking Goods,233.6616,Medium,Tier 1,Supermarket Type1,2.6693768664431694,27
16.85,Low Fat,0.036446751,Snack Foods,90.3488,Medium,Tier 1,Supermarket Type1,2.3701968851194324,27
7.63,Low Fat,0.061188147,Soft Drinks,94.0436,,Tier 2,Supermarket Type1,2.4090824989685027,24
15.75,Low Fat,0.054884821,Baking Goods,195.3452,High,Tier 3,Supermarket Type1,2.5453159784414146,39
18.2,Regular,0.026064486,Baking Goods,241.8196,Small,Tier 1,Supermarket Type1,2.828542185847794,29
13.85,Regular,0.025936747,Frozen Foods,164.921,Medium,Tier 1,Supermarket Type1,2.6734910356659647,27
10.895,LF,0.035949725,Fruits and Vegetables,132.9284,,Tier 2,Supermarket Type1,2.7526032842718666,19
15.6,Low Fat,0.045168898,Dairy,242.9854,Medium,Tier 3,Supermarket Type2,2.613284037252309,17
11.3,Low Fat,0.04767798,Household,181.466,High,Tier 3,Supermarket Type1,2.7997281001035224,39
20.0,Low Fat,0.058812134,Health and Hygiene,111.6544,,Tier 2,Supermarket Type1,2.508116114627071,19
19.35,Regular,0.018667601,Snack Foods,112.9544,,Tier 2,Supermarket Type1,2.709900234694072,19
15.6,Low Fat,0.087646694,Snack Foods,221.5798,High,Tier 3,Supermarket Type1,2.935208619936517,39
,Low Fat,0.19033746,Snack Foods,159.4578,Small,Tier 1,Grocery Store,1.8865577504859763,41
10.195,Regular,0.045165796,Fruits and Vegetables,118.4808,Medium,Tier 3,Supermarket Type2,2.522743302079951,17
,Low Fat,0.039385518,Snack Foods,164.8526,Medium,Tier 3,Supermarket Type3,2.6762093941196166,41
9.5,Regular,0.010914988,Snack Foods,183.8608,Small,Tier 2,Supermarket Type1,2.668686837283802,22
,Low Fat,0.034203092,Baking Goods,43.3086,Medium,Tier 3,Supermarket Type3,2.235853421818387,41
10.65,reg,0.085268317,Snack Foods,229.7668,Medium,Tier 1,Supermarket Type1,2.812604073224559,27
,Regular,0.084354713,Canned,215.5218,Medium,Tier 3,Supermarket Type3,2.8936572113678274,41
7.35,Low Fat,0.028571132,Fruits and Vegetables,40.8454,High,Tier 3,Supermarket Type1,2.2187151404478076,39
15.7,LF,0.037383778,Soft Drinks,179.7634,Medium,Tier 3,Supermarket Type2,2.5552788759323217,17
,Low Fat,0.042354152,Fruits and Vegetables,227.272,Medium,Tier 3,Supermarket Type3,3.025332063547597,41
15.85,Low Fat,0.043410693,Starchy Foods,39.4164,Medium,Tier 3,Supermarket Type2,1.8776038710020797,17
13.8,Regular,0.056872392,Snack Foods,231.1984,Small,Tier 1,Supermarket Type1,2.9068205007185197,29
9.195,Regular,0.051573903,Baking Goods,79.8644,High,Tier 3,Supermarket Type1,2.3009290368715694,39
9.3,LF,0.016113019,Dairy,248.8092,,Tier 2,Supermarket Type1,2.9651954793773347,19
15.1,Low Fat,0.052295514,Meat,242.9512,High,Tier 3,Supermarket Type1,2.8885799755251482,39
19.1,Low Fat,0.097127867,Fruits and Vegetables,234.4958,Medium,Tier 3,Supermarket Type2,2.521846326088223,17
11.6,Regular,0.077284566,Frozen Foods,172.4106,Medium,Tier 1,Supermarket Type1,2.843820073061976,27
7.27,Low Fat,0.046653872,Health and Hygiene,98.6384,,Tier 2,Supermarket Type1,2.5812462480459057,24
19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,Medium,Tier 1,Supermarket Type1,2.5016599924277996,27
9.695,Low Fat,0.0,Fruits and Vegetables,186.7898,,Tier 3,Grocery Store,2.2062078253323327,28
20.2,Low Fat,0.0,Household,94.1462,Small,Tier 1,Supermarket Type1,2.3177956185742254,29
,LF,0.003574698,Hard Drinks,154.6998,Medium,Tier 3,Supermarket Type3,2.745660799209349,41
10.5,Regular,0.11733375,Baking Goods,164.121,,Tier 2,Supermarket Type1,2.693827918451865,19
12.5,Regular,0.081684728,Fruits and Vegetables,92.3488,High,Tier 3,Supermarket Type1,2.420211144532928,39
,Low Fat,0.079261744,Snack Foods,81.825,Small,Tier 1,Grocery Store,1.7379277808039448,41
17.75,Low Fat,0.030410273,Dairy,256.0672,High,Tier 3,Supermarket Type1,2.593257396539123,39
9.0,Low Fat,0.069938838,Health and Hygiene,264.8884,,Tier 2,Supermarket Type1,2.7106749570695854,19
17.85,Low Fat,0.037885683,Soft Drinks,190.4188,Medium,Tier 1,Supermarket Type1,2.3568664731860327,27
4.61,Low Fat,0.123151947,Hard Drinks,175.2396,Medium,Tier 3,Supermarket Type2,2.6007780492260077,17
8.75,Regular,0.074565098,Fruits and Vegetables,186.8556,High,Tier 3,Supermarket Type1,3.0414605539008073,39
7.155,Regular,0.169137707,Breads,35.2874,,Tier 2,Supermarket Type1,2.106815686104145,19
,Regular,0.0,Meat,182.0608,Medium,Tier 3,Supermarket Type3,3.0615247196734643,41
12.3,Low Fat,0.009429612,Baking Goods,71.338,,Tier 2,Supermarket Type1,2.3994044881610446,24
7.93,Low Fat,0.071076672,Health and Hygiene,44.9086,High,Tier 3,Supermarket Type1,2.3072060790698967,39
8.01,Low Fat,0.070234306,Hard Drinks,34.9532,Small,Tier 2,Supermarket Type1,2.195222782296167,22
9.8,Low Fat,0.043663452,Snack Foods,217.185,,Tier 3,Grocery Store,2.1356601467901566,28
,Regular,0.059110912,Meat,199.3426,Small,Tier 1,Grocery Store,2.11174405134528,41
5.0,LF,0.0,Soft Drinks,190.453,,Tier 3,Grocery Store,2.1008852444352453,28
19.6,Low Fat,0.042324556,Health and Hygiene,150.9024,,Tier 3,Grocery Store,2.043095085728322,28
16.5,Low Fat,0.012657494,Health and Hygiene,36.3506,Medium,Tier 1,Supermarket Type1,2.3314081499748247,27
12.6,low fat,0.048857925,Breads,61.0194,Medium,Tier 1,Supermarket Type1,2.386626494909674,27
14.1,Low Fat,0.090185027,Canned,140.2496,,Tier 2,Supermarket Type1,2.682589106020546,19
6.38,Low Fat,0.015186146,Household,144.947,Medium,Tier 1,Supermarket Type1,2.7669364628680664,27
20.25,Regular,0.0,Dairy,194.2794,Medium,Tier 1,Supermarket Type1,2.844980287030513,27
,Low Fat,0.155541973,Meat,159.7578,Medium,Tier 3,Supermarket Type3,2.2435078997414513,41
12.3,Low Fat,0.052502049,Household,190.853,Small,Tier 1,Supermarket Type1,2.8509497383509226,29
15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,Small,Tier 1,Supermarket Type1,2.6114799015405357,29
15.0,Low Fat,0.118868155,Snack Foods,229.4694,Small,Tier 2,Supermarket Type1,2.962793664833091,22
11.6,Low Fat,0.037639672,Health and Hygiene,98.4042,Medium,Tier 1,Supermarket Type1,2.4707696720435006,27
,Regular,0.021031586,Canned,164.7184,Small,Tier 1,Grocery Store,2.172023855320589,41
,Low Fat,0.069968018,Others,83.9908,Small,Tier 1,Grocery Store,1.8971123071582423,41
17.85,Low Fat,0.087963415,Breads,193.3794,,Tier 2,Supermarket Type1,2.844980287030513,19
14.8,Regular,0.043885147,Breads,108.757,Small,Tier 2,Supermarket Type1,2.5639501792872825,22
7.905,Low Fat,0.064163983,Hard Drinks,229.9694,Medium,Tier 1,Supermarket Type1,2.86720330319225,27
,Low Fat,0.0,Dairy,51.235,Small,Tier 1,Grocery Store,1.6304242710904144,41
,Regular,0.0,Baking Goods,165.5868,Medium,Tier 3,Supermarket Type3,2.9281889992636176,41
11.8,Regular,0.02592132,Meat,101.9674,Small,Tier 2,Supermarket Type1,2.5398643242417647,22
14.0,Low Fat,0.023734872,Baking Goods,103.2332,Small,Tier 1,Supermarket Type1,2.5601601133386573,29
14.85,Regular,0.053921264,Baking Goods,123.0072,Medium,Tier 1,Supermarket Type1,2.5794980242285446,27
7.39,Low Fat,0.120770963,Others,143.447,Medium,Tier 3,Supermarket Type2,2.630193978532356,17
15.0,Low Fat,0.118791698,Snack Foods,229.9694,High,Tier 3,Supermarket Type1,2.8488785740641784,39
,Low Fat,0.034717799,Canned,179.4344,Medium,Tier 3,Supermarket Type3,2.970774502023334,41
19.7,LF,0.041823046,Frozen Foods,108.0912,,Tier 2,Supermarket Type1,2.5803731725178585,24
10.8,Low Fat,0.164724567,Meat,98.4042,,Tier 3,Grocery Store,1.7765042769894526,28
,Low Fat,0.174336148,Health and Hygiene,184.0608,Medium,Tier 3,Supermarket Type3,2.9925410370942527,41
,Regular,0.006295472,Baking Goods,122.4098,Medium,Tier 3,Supermarket Type3,2.7960697914555923,41
,Regular,0.093463546,Frozen Foods,189.1214,Medium,Tier 3,Supermarket Type3,2.625965004366647,41
,Low Fat,0.067520165,Fruits and Vegetables,211.3586,Small,Tier 1,Grocery Store,2.1290170089963096,41
9.6,Low Fat,0.161182103,Soft Drinks,165.3158,,Tier 3,Grocery Store,2.0677876564305864,28
10.695,Low Fat,0.053296868,Frozen Foods,59.6904,Small,Tier 1,Supermarket Type1,2.3523032342659356,29
21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,Small,Tier 2,Supermarket Type1,2.396116849676544,22
,Low Fat,0.041740624,Dairy,98.3042,Small,Tier 1,Grocery Store,1.9372916511699008,41
6.135,LF,0.079293753,Soft Drinks,111.286,Medium,Tier 3,Supermarket Type2,2.6263514314585295,17
16.2,Low Fat,0.044472637,Frozen Foods,43.3454,,Tier 2,Supermarket Type1,2.347677175182878,19
15.7,Low Fat,0.073816097,Baking Goods,253.4724,,Tier 2,Supermarket Type1,2.588157474998731,24
17.2,Regular,0.012080016,Canned,164.4184,,Tier 2,Supermarket Type1,2.6775613582413023,19
12.15,Low Fat,0.02859825,Household,150.4708,Small,Tier 1,Supermarket Type1,2.625384616328655,29
,Regular,0.076944658,Fruits and Vegetables,257.133,Medium,Tier 3,Supermarket Type3,3.047195475282732,41
8.63,Regular,0.055084019,Snack Foods,114.7518,,Tier 3,Grocery Store,2.1493145889424783,28
15.0,Regular,0.162093059,Canned,182.5266,Medium,Tier 3,Supermarket Type2,2.4483031987403403,17
,Low Fat,0.024546148,Frozen Foods,34.619,Small,Tier 1,Grocery Store,1.568423388920365,41
,Low Fat,0.118783796,Baking Goods,108.5596,Medium,Tier 3,Supermarket Type3,2.538764100361791,41
8.975,Regular,0.052836076,Canned,86.6224,,Tier 2,Supermarket Type1,2.5186244798178854,24
12.15,Low Fat,0.037889224,Meat,64.7826,Small,Tier 2,Supermarket Type1,2.341695627953818,22
6.895,Low Fat,0.022587621,Meat,143.7812,,Tier 2,Supermarket Type1,2.585149716908762,19
,Low Fat,0.036213953,Snack Foods,92.5488,Medium,Tier 3,Supermarket Type3,2.675531615141417,41
8.325,Low Fat,0.029779207,Fruits and Vegetables,39.3138,Small,Tier 2,Supermarket Type1,2.3637993475652936,22
8.785,Low Fat,0.020693619,Soft Drinks,153.1656,,Tier 2,Supermarket Type1,2.5615428646392946,19
,Low Fat,0.042037073,Dairy,172.6764,Medium,Tier 3,Supermarket Type3,2.977887245912897,41
19.35,Regular,0.062516602,Baking Goods,163.9184,Small,Tier 2,Supermarket Type1,2.7357010308411818,22
17.5,Regular,0.012620221,Dairy,144.8102,,Tier 3,Grocery Store,2.0328355062988726,28
16.75,Regular,0.008615,Meat,72.4038,,Tier 2,Supermarket Type1,2.283407095215405,19
8.895,Regular,0.137618927,Frozen Foods,161.5236,Small,Tier 2,Supermarket Type1,2.5472348051054925,22
7.71,Regular,0.047588696,Dairy,122.4756,Small,Tier 1,Supermarket Type1,2.2273996541557444,29
,Low Fat,0.050790917,Household,142.7786,Small,Tier 1,Grocery Store,1.8619818383407956,41
15.7,Regular,0.037864721,Frozen Foods,124.1046,Small,Tier 1,Supermarket Type1,2.4053511592080286,29
16.7,Low Fat,0.070551723,Dairy,217.685,,Tier 2,Supermarket Type1,2.611580360463112,19
20.35,Low Fat,0.021326471,Household,76.1328,Small,Tier 1,Supermarket Type1,2.296017651314233,29
12.5,Low Fat,0.018955479,Health and Hygiene,100.1384,,Tier 2,Supermarket Type1,2.6121825466410518,19
15.1,Regular,0.105666833,Fruits and Vegetables,41.6796,Small,Tier 1,Supermarket Type1,2.172023855320589,29
14.0,Low Fat,0.040725405,Household,43.4454,,Tier 3,Grocery Store,1.5952749384230698,28
8.365,Low Fat,0.072252888,Hard Drinks,39.6506,,Tier 2,Supermarket Type1,2.3184896735853138,19
10.695,Regular,0.061008889,Breakfast,177.5712,,Tier 2,Supermarket Type1,2.6768859736397803,19
5.21,Low Fat,0.011007815,Household,259.5962,Small,Tier 2,Supermarket Type1,2.7029359816293343,22
13.65,Regular,0.0,Meat,37.9532,,Tier 2,Supermarket Type1,2.213003963047141,24
8.01,Low Fat,0.070247589,Hard Drinks,37.5532,Small,Tier 1,Supermarket Type1,2.4656994790364894,29
5.88,Regular,0.030294931,Frozen Foods,104.099,Medium,Tier 1,Supermarket Type1,2.1230828151822974,27
19.7,LF,0.0650227,Canned,87.0198,Medium,Tier 1,Supermarket Type1,2.2670606257284667,27
,Regular,0.173587926,Dairy,60.0194,Small,Tier 1,Grocery Store,1.8264470737846357,41
18.25,Regular,0.183579854,Dairy,110.857,Medium,Tier 1,Supermarket Type1,2.5823346936107923,27
15.35,Regular,0.113678422,Fruits and Vegetables,189.7504,Medium,Tier 3,Supermarket Type2,2.658183475256534,17
,Low Fat,0.078174543,Canned,39.9506,Medium,Tier 3,Supermarket Type3,2.276389275672989,41
10.3,Low Fat,0.027292686,Fruits and Vegetables,101.2042,High,Tier 3,Supermarket Type1,2.1126315260286215,39
13.65,Regular,0.026602089,Meat,35.1532,Small,Tier 1,Supermarket Type1,2.3028732174018867,29
8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436,Small,Tier 2,Supermarket Type1,2.690009208167047,22
5.8,Low Fat,0.131221393,Dairy,87.8172,,Tier 2,Supermarket Type1,2.3916836212748116,24
8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506,Medium,Tier 1,Supermarket Type1,2.3184896735853138,27
16.0,Low Fat,0.0,Household,210.4902,,Tier 2,Supermarket Type1,2.784183942597816,24
5.155,Low Fat,0.083327693,Frozen Foods,247.2776,Medium,Tier 1,Supermarket Type1,2.963208744053885,27
8.895,Regular,0.08125293,Snack Foods,49.8008,,Tier 2,Supermarket Type1,2.389445254756775,24
15.1,Regular,0.0,Fruits and Vegetables,63.7194,Medium,Tier 3,Supermarket Type2,2.464797118116791,17
15.5,LF,0.103422709,Snack Foods,144.847,Small,Tier 2,Supermarket Type1,2.5372919237404488,22
6.325,Low Fat,0.125688044,Frozen Foods,100.9042,Medium,Tier 3,Supermarket Type2,2.599223765518797,17
,Regular,0.187443314,Fruits and Vegetables,145.8786,Small,Tier 1,Grocery Store,2.030505592792909,41
9.3,Low Fat,0.04295842,Fruits and Vegetables,89.3172,Small,Tier 2,Supermarket Type1,2.594311095959637,22
,Low Fat,0.034938717,Household,49.0034,Medium,Tier 3,Supermarket Type3,2.3154715356912097,41
20.6,LF,0.045603215,Health and Hygiene,149.2392,Medium,Tier 3,Supermarket Type2,2.8224057398415043,17
15.5,Regular,0.085834992,Frozen Foods,49.6692,Small,Tier 1,Supermarket Type1,2.3019025639284316,29
9.195,Low Fat,0.048050783,Household,105.6622,Small,Tier 2,Supermarket Type1,2.5328391603863745,22
5.695,Low Fat,0.065589906,Frozen Foods,258.2646,Small,Tier 1,Supermarket Type1,2.9285945937361144,29
,Low Fat,0.173529036,Fruits and Vegetables,113.2834,Medium,Tier 3,Supermarket Type3,2.8519813836188366,41
5.94,Regular,0.029492018,Breads,188.0556,Medium,Tier 3,Supermarket Type2,2.3527206424148286,17
6.36,Low Fat,0.121225455,Fruits and Vegetables,45.906,,Tier 2,Supermarket Type1,2.4048147890915814,19
,Low Fat,0.114475357,Soft Drinks,160.9236,Medium,Tier 3,Supermarket Type3,2.6251909539016767,41
4.805,Regular,0.0,Dairy,123.9704,,Tier 2,Supermarket Type1,2.6248033287625985,24
14.85,Low Fat,0.060927824,Household,254.8698,High,Tier 3,Supermarket Type1,2.8865414346702845,39
14.5,Low Fat,0.019459164,Others,161.621,High,Tier 3,Supermarket Type1,2.604993556710578,39
10.3,Regular,0.050070476,Canned,77.896,Small,Tier 1,Supermarket Type1,2.445291439291584,29
12.15,Low Fat,0.06227604,Starchy Foods,37.9532,Small,Tier 2,Supermarket Type1,2.393907419016912,22
11.5,Low Fat,0.046217345,Snack Foods,120.3124,,Tier 2,Supermarket Type1,2.160120473040127,24
19.1,Low Fat,0.177270016,Household,174.0422,Small,Tier 1,Supermarket Type1,2.5385191522963324,29
,Regular,0.080127283,Snack Foods,168.7132,Small,Tier 1,Grocery Store,2.07086094593148,41
15.5,Regular,0.076059648,Baking Goods,265.1568,Medium,Tier 3,Supermarket Type2,2.603251459014701,17
7.31,Low Fat,0.026788937,Snack Foods,110.357,Small,Tier 1,Supermarket Type1,2.740963274779592,29
18.7,Low Fat,0.089197963,Snack Foods,257.3672,High,Tier 3,Supermarket Type1,2.593257396539123,39
7.0,Low Fat,0.151279591,Canned,107.028,High,Tier 3,Supermarket Type1,2.7061598242619724,39
12.5,Low Fat,0.112203445,Canned,121.144,Small,Tier 2,Supermarket Type1,2.4815595004062714,22
9.395,Low Fat,0.039961837,Others,84.0908,Small,Tier 1,Supermarket Type1,2.1273333205801905,29
10.5,Regular,0.048207017,Dairy,45.9376,Small,Tier 1,Supermarket Type1,2.213003963047141,29
5.785,Regular,0.064871045,Fruits and Vegetables,262.1252,,Tier 3,Grocery Store,2.301416160736973,28
16.7,Regular,0.042685217,Dairy,120.7782,Medium,Tier 1,Supermarket Type1,2.392240928580643,27
5.845,Regular,0.105181277,Frozen Foods,214.4218,Medium,Tier 1,Supermarket Type1,2.9239746559950777,27
9.395,Low Fat,0.103751236,Snack Foods,235.8932,Small,Tier 1,Supermarket Type1,2.3539697659206724,29
5.94,Low Fat,0.035028853,Canned,179.8344,Medium,Tier 3,Supermarket Type2,2.438215445599027,17
6.15,Low Fat,0.046262201,Baking Goods,97.8384,Small,Tier 2,Supermarket Type1,2.597036779039823,22
20.35,Low Fat,0.060688248,Baking Goods,234.2616,Small,Tier 2,Supermarket Type1,2.8765011781934944,22
17.1,Regular,0.078347922,Canned,141.8838,,Tier 3,Grocery Store,2.02340132580232,28
,Low Fat,0.088828418,Breakfast,192.2478,Medium,Tier 3,Supermarket Type3,3.0725756152976107,41
5.765,Low Fat,0.081944045,Baking Goods,36.7164,High,Tier 3,Supermarket Type1,2.3235354782920177,39
12.65,Low Fat,0.123726711,Meat,107.7938,,Tier 2,Supermarket Type1,2.6245123467218994,19
10.5,reg,0.013485235,Snack Foods,140.0154,High,Tier 3,Supermarket Type1,2.7338095694564712,39
18.25,Low Fat,0.077659918,Snack Foods,260.2962,High,Tier 3,Supermarket Type1,2.3818761342876194,39
11.65,Low Fat,0.0,Baking Goods,149.8024,Medium,Tier 3,Supermarket Type2,2.555980201549544,17
19.2,Low Fat,0.100074524,Frozen Foods,110.2886,Small,Tier 1,Supermarket Type1,2.2982368705768157,29
15.7,Low Fat,0.037289996,Soft Drinks,182.7634,Medium,Tier 1,Supermarket Type1,2.768742102850899,27
10.3,Regular,0.050028809,Canned,80.096,High,Tier 3,Supermarket Type1,1.9836077044527949,39
13.65,low fat,0.077234113,Health and Hygiene,56.893,Small,Tier 1,Supermarket Type1,2.423107888202487,29
16.6,Low Fat,0.016197216,Health and Hygiene,108.8596,High,Tier 3,Supermarket Type1,2.362586207910653,39
9.6,Low Fat,0.051571772,Snack Foods,258.462,,Tier 2,Supermarket Type1,2.8754784215400973,24
11.85,Regular,0.055672032,Baking Goods,50.5666,High,Tier 3,Supermarket Type1,2.347677175182878,39
,reg,0.066336811,Baking Goods,154.1656,Small,Tier 1,Grocery Store,2.2328598825523245,41
8.6,Low Fat,0.032672263,Health and Hygiene,141.2154,Medium,Tier 1,Supermarket Type1,2.271625184270822,27
20.7,Regular,0.047491371,Dairy,213.9876,Small,Tier 1,Supermarket Type1,2.6085547584854507,29
11.8,Regular,0.077154417,Snack Foods,35.7558,,Tier 2,Supermarket Type1,2.2139630122972367,19
,Regular,0.087692636,Fruits and Vegetables,162.5526,Small,Tier 1,Grocery Store,2.0636395493348494,41
12.6,Regular,0.074221559,Dairy,255.9356,Medium,Tier 3,Supermarket Type2,2.887487377014006,17
20.7,Low Fat,0.092834313,Dairy,77.667,Medium,Tier 1,Supermarket Type1,2.6200220940044203,27
15.85,Low Fat,0.020571083,Household,41.6112,Medium,Tier 3,Supermarket Type2,1.999674815005924,17
6.36,Low Fat,0.005978595,Household,163.6526,Small,Tier 1,Supermarket Type1,2.413472462995417,29
9.3,reg,0.033489979,Meat,156.6314,Medium,Tier 1,Supermarket Type1,2.4362604352994524,27
,Low Fat,0.166609517,Baking Goods,157.6604,Small,Tier 1,Grocery Store,2.0540870422353485,41
20.7,Low Fat,0.021552357,Baking Goods,157.0288,,Tier 2,Supermarket Type1,2.7187931956772937,19
,Low Fat,0.130321652,Dairy,88.7172,Medium,Tier 3,Supermarket Type3,2.753158972951217,41
18.85,Regular,0.068059156,Dairy,120.344,Medium,Tier 1,Supermarket Type1,2.551751885660837,27
16.6,Low Fat,0.027573983,Household,176.6344,Small,Tier 2,Supermarket Type1,2.6819225412359344,22
12.5,low fat,0.103442268,Household,170.8448,Small,Tier 1,Supermarket Type1,2.895661015687262,29
7.02,Low Fat,0.0,Dairy,83.825,,Tier 2,Supermarket Type1,2.4764971963398588,19
12.85,Low Fat,0.168312678,Frozen Foods,45.906,High,Tier 3,Supermarket Type1,2.335605175682671,39
7.855,Regular,0.162205516,Baking Goods,36.2848,Medium,Tier 3,Supermarket Type2,2.4146916980021453,17
19.35,reg,0.076744561,Snack Foods,113.4518,Small,Tier 2,Supermarket Type1,2.513671331991556,22
17.5,Low Fat,0.015591925,Fruits and Vegetables,184.8266,,Tier 2,Supermarket Type1,2.693018596176012,24
17.75,Regular,0.067639698,Baking Goods,187.624,,Tier 2,Supermarket Type1,2.492866240014589,24
13.15,Low Fat,0.056516756,Soft Drinks,143.4812,Medium,Tier 1,Supermarket Type1,2.3253514555695913,27
5.365,Regular,0.140213762,Seafood,173.7764,Small,Tier 2,Supermarket Type1,2.872704188563533,22
13.1,Low Fat,0.006075007,Frozen Foods,187.5898,,Tier 2,Supermarket Type1,2.650020190747907,24
7.075,Low Fat,0.022612742,Frozen Foods,97.0068,,Tier 2,Supermarket Type1,2.5768600366421177,24
9.3,LF,0.066770664,Frozen Foods,180.5292,Small,Tier 2,Supermarket Type1,2.6153779020598398,22
12.3,Low Fat,0.186250852,Baking Goods,37.2874,,Tier 3,Grocery Store,1.9090781546748374,28
16.2,Regular,0.016639482,Frozen Foods,95.8726,High,Tier 3,Supermarket Type1,2.393352824300445,39
18.85,Low Fat,0.040599963,Household,244.0144,,Tier 2,Supermarket Type1,2.9435060357881317,19
8.01,Low Fat,0.070533748,Hard Drinks,34.2532,Medium,Tier 3,Supermarket Type2,2.1563046173733493,17
,Regular,0.01251245,Snack Foods,38.748,Small,Tier 1,Grocery Store,1.7290821587004919,41
,Regular,0.022807826,Fruits and Vegetables,183.495,Medium,Tier 3,Supermarket Type3,2.8679862288989146,41
17.35,Regular,0.041474232,Frozen Foods,93.0804,Small,Tier 1,Supermarket Type1,2.315704679894898,29
,Regular,0.055289464,Breads,222.5088,Medium,Tier 3,Supermarket Type3,3.0328723434398586,41
14.65,Low Fat,0.083698962,Household,163.4552,Medium,Tier 3,Supermarket Type2,2.672124567634614,17
12.8,Low Fat,0.076045655,Fruits and Vegetables,96.541,Small,Tier 2,Supermarket Type1,2.7988011907469743,22
,Low Fat,0.116366304,Health and Hygiene,158.363,Medium,Tier 3,Supermarket Type3,2.826006296414758,41
6.65,Low Fat,0.053279839,Canned,147.7734,Small,Tier 2,Supermarket Type1,2.598496200834439,22
6.675,Low Fat,0.021648305,Household,35.6874,High,Tier 3,Supermarket Type1,2.357072429979642,39
6.69,Regular,0.037060755,Meat,176.837,Medium,Tier 3,Supermarket Type2,2.4757680639024873,17
7.6,reg,0.142699588,Starchy Foods,171.7448,,Tier 2,Supermarket Type1,2.856404035780879,24
7.51,Low Fat,0.103726639,Snack Foods,110.6544,High,Tier 3,Supermarket Type1,2.5697315063245925,39
,Regular,0.158424516,Fruits and Vegetables,62.4194,Medium,Tier 3,Supermarket Type3,2.6302895402885555,41
,Regular,0.08234117,Meat,185.7608,Small,Tier 1,Grocery Store,2.4883866199981175,41
11.0,Regular,0.087847141,Frozen Foods,156.863,Small,Tier 1,Supermarket Type1,2.7173504802535806,29
,Low Fat,0.158562708,Household,194.711,Small,Tier 1,Grocery Store,1.9348429788584847,41
17.25,reg,0.047458754,Snack Foods,95.8068,Medium,Tier 3,Supermarket Type2,2.441771384502172,17
,Low Fat,0.015385857,Frozen Foods,208.9928,Medium,Tier 3,Supermarket Type3,3.149369288854933,41
,Low Fat,0.047377447,Soft Drinks,150.6682,Small,Tier 1,Grocery Store,2.150490686325071,41
6.36,Low Fat,0.120443298,Fruits and Vegetables,45.406,High,Tier 3,Supermarket Type1,2.4048147890915814,39
11.15,Low Fat,0.032229348,Health and Hygiene,163.2526,High,Tier 3,Supermarket Type1,2.490493466142401,39
,Regular,0.127638966,Baking Goods,104.5332,Medium,Tier 3,Supermarket Type3,2.6674762726564984,41
18.0,Low Fat,0.047473135,Household,170.5422,,Tier 2,Supermarket Type1,2.732055436969865,24
7.825,Regular,0.149986868,Frozen Foods,158.8288,Small,Tier 2,Supermarket Type1,2.476351490033187,22
14.85,Low Fat,0.102065622,Household,254.2698,,Tier 3,Grocery Store,2.5478323689830784,28
,Low Fat,0.114243048,Snack Foods,174.937,Small,Tier 1,Grocery Store,1.9090781546748374,41
20.5,Regular,0.019183756,Frozen Foods,83.7592,High,Tier 3,Supermarket Type1,2.474011987813878,39
10.395,Low Fat,0.112324552,Snack Foods,60.622,,Tier 2,Supermarket Type1,2.298482526822706,24
,Low Fat,0.068153091,Soft Drinks,36.019,Small,Tier 1,Grocery Store,1.7103778337107067,41
13.3,Regular,0.071597469,Fruits and Vegetables,60.8536,,Tier 2,Supermarket Type1,2.346404374532869,24
,Regular,0.052473797,Canned,83.6224,Medium,Tier 3,Supermarket Type3,2.7727914240718117,41
19.35,Regular,0.076914745,Snack Foods,114.8518,,Tier 2,Supermarket Type1,2.535443254161034,24
16.5,Regular,0.079837509,Fruits and Vegetables,102.1332,Medium,Tier 1,Supermarket Type1,2.5419334673540734,27
5.63,Regular,0.024520854,Meat,102.8306,High,Tier 3,Supermarket Type1,2.583744888883387,39
12.35,LF,0.02678995,Canned,58.9246,Medium,Tier 3,Supermarket Type2,2.348945163716309,17
