Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
5.945,Low Fat,0.093405156,Household,129.3652,Medium,Tier 3,Supermarket Type2,4391.6168,17
9.8,Regular,0.063916425,Fruits and Vegetables,117.1492,Medium,Tier 1,Supermarket Type1,2780.3808,27
16.1,Low Fat,0.034278413,Fruits and Vegetables,255.2356,High,Tier 3,Supermarket Type1,6867.0612,39
13.5,Low Fat,0.0,Baking Goods,84.554,Medium,Tier 3,Supermarket Type2,778.986,17
13.35,Low Fat,0.048124443,Breads,216.7166,,Tier 2,Supermarket Type1,3918.8988,24
,Low Fat,0.174336148,Health and Hygiene,184.0608,Medium,Tier 3,Supermarket Type3,6431.628,41
18.25,Low Fat,0.054455125,Snack Foods,142.0154,Medium,Tier 3,Supermarket Type2,850.8924,17
6.26,Low Fat,0.052593952,Household,111.0228,,Tier 3,Grocery Store,221.0456,28
15.5,Regular,0.025473816,Baking Goods,83.1934,Medium,Tier 3,Supermarket Type2,1146.5076,17
11.0,Low Fat,0.105816753,Breads,126.0046,Small,Tier 2,Supermarket Type1,871.5322,22
,Low Fat,0.136532569,Hard Drinks,159.6578,Medium,Tier 3,Supermarket Type3,2888.2404,41
,Low Fat,0.033737273,Soft Drinks,56.6614,Medium,Tier 3,Supermarket Type3,607.8754,41
5.635,Low Fat,0.172856719,Baking Goods,148.205,,Tier 3,Grocery Store,449.415,28
18.5,Low Fat,0.034082974,Others,130.9284,Medium,Tier 3,Supermarket Type2,1977.426,17
8.42,Regular,0.030890618,Canned,228.7352,Medium,Tier 1,Supermarket Type1,5954.9152,27
16.6,Low Fat,0.122918852,Fruits and Vegetables,173.0738,,Tier 2,Supermarket Type1,3823.0236,19
13.65,Low Fat,0.036016619,Snack Foods,186.3924,Medium,Tier 1,Supermarket Type1,1295.6468,27
,Low Fat,0.012592289,Household,123.3414,Medium,Tier 3,Supermarket Type3,4751.8146,41
15.25,Low Fat,0.026760329,Snack Foods,86.0198,,Tier 2,Supermarket Type1,2006.0554,19
18.1,LF,0.022380952,Fruits and Vegetables,93.6094,High,Tier 3,Supermarket Type1,476.047,39
9.0,Low Fat,0.032152981,Household,102.0016,Medium,Tier 3,Supermarket Type2,1518.024,17
,Low Fat,0.044444956,Household,245.2802,Medium,Tier 3,Supermarket Type3,10072.8882,41
9.6,Low Fat,0.035549527,Snack Foods,244.117,High,Tier 3,Supermarket Type1,5346.374,39
11.1,Low Fat,0.0,Snack Foods,220.7482,Medium,Tier 1,Supermarket Type1,4380.964,27
,Regular,0.02579577,Canned,88.4172,Small,Tier 1,Grocery Store,89.2172,41
10.0,Low Fat,0.0,Fruits and Vegetables,246.9144,Medium,Tier 3,Supermarket Type2,3185.1872,17
,Regular,0.163882129,Dairy,113.2518,Medium,Tier 3,Supermarket Type3,3415.554,41
14.5,Regular,0.0,Canned,41.0454,Medium,Tier 3,Supermarket Type2,545.2902,17
17.75,Low Fat,0.034752647,Dairy,248.775,Small,Tier 1,Supermarket Type1,3745.125,29
17.6,Regular,0.053481818,Starchy Foods,47.806,,Tier 2,Supermarket Type1,1071.938,19
12.65,Low Fat,0.035482562,Baking Goods,231.401,,Tier 2,Supermarket Type1,2526.711,24
9.065,Low Fat,0.115799592,Frozen Foods,95.3094,Medium,Tier 3,Supermarket Type2,1713.7692,17
,Low Fat,0.063800266,Health and Hygiene,123.0414,Medium,Tier 3,Supermarket Type3,4629.9732,41
,Low Fat,0.041683481,Soft Drinks,31.29,Medium,Tier 3,Supermarket Type3,898.83,41
7.35,reg,0.024044279,Fruits and Vegetables,241.0512,,Tier 3,Grocery Store,242.3512,28
8.895,LF,0.07543556,Hard Drinks,235.8616,Small,Tier 2,Supermarket Type1,3046.7008,22
9.395,Low Fat,0.039928582,Others,83.2908,High,Tier 3,Supermarket Type1,1258.362,39
7.895,Regular,0.094488485,Breakfast,100.7332,High,Tier 3,Supermarket Type1,1230.3984,39
7.06,Regular,0.043968652,Starchy Foods,57.6904,Medium,Tier 1,Supermarket Type1,585.904,27
12.1,Low Fat,0.016852909,Hard Drinks,180.666,Medium,Tier 1,Supermarket Type1,2876.256,27
13.65,Low Fat,0.016001434,Breads,230.6668,,Tier 2,Supermarket Type1,1842.9344,19
10.0,low fat,0.025932408,Canned,264.7226,Medium,Tier 3,Supermarket Type2,3171.8712,17
5.88,Low Fat,0.02488732,Household,147.5392,Small,Tier 1,Supermarket Type1,2684.5056,29
15.5,Low Fat,0.032924463,Baking Goods,107.2938,Medium,Tier 1,Supermarket Type1,2143.876,27
9.0,Low Fat,0.019616991,Household,169.6474,,Tier 2,Supermarket Type1,2526.711,19
10.395,Low Fat,0.031288338,Seafood,159.5604,,Tier 2,Supermarket Type1,2852.2872,24
19.25,Low Fat,0.108030434,Household,32.4558,Small,Tier 1,Supermarket Type1,101.8674,29
12.1,LF,0.015497337,Household,165.5526,Medium,Tier 3,Supermarket Type2,3453.5046,17
4.805,Regular,0.0,Dairy,123.9704,,Tier 2,Supermarket Type1,2253.0672,24
,Low Fat,0.078589629,Soft Drinks,113.286,Medium,Tier 3,Supermarket Type3,2716.464,41
19.35,Low Fat,0.033060937,Meat,172.4738,High,Tier 3,Supermarket Type1,1911.5118,39
6.76,Regular,0.029100745,Fruits and Vegetables,80.696,Medium,Tier 3,Supermarket Type2,559.272,17
19.7,LF,0.066879757,Snack Foods,174.437,High,Tier 3,Supermarket Type1,1587.933,39
7.27,Low Fat,0.046559448,Health and Hygiene,100.5384,Small,Tier 1,Supermarket Type1,2463.46,29
,Regular,0.09415375,Fruits and Vegetables,165.7526,Small,Tier 1,Grocery Store,657.8104,41
,Low Fat,0.030657949,Snack Foods,50.5008,Medium,Tier 3,Supermarket Type3,1012.016,41
,Low Fat,0.170213676,Dairy,89.5856,Small,Tier 1,Grocery Store,175.7712,41
9.195,Regular,0.064002068,Frozen Foods,85.5566,Small,Tier 2,Supermarket Type1,930.1226,22
7.155,Regular,0.281509514,Breads,33.8874,,Tier 3,Grocery Store,35.2874,28
18.6,Low Fat,0.077168705,Snack Foods,160.6236,Medium,Tier 3,Supermarket Type2,1611.236,17
21.25,Low Fat,0.155350299,Snack Foods,178.237,Small,Tier 2,Supermarket Type1,529.311,22
10.895,Regular,0.009676286,Dairy,122.873,,Tier 2,Supermarket Type1,3448.844,19
20.75,Regular,0.063313974,Breakfast,153.7682,Small,Tier 2,Supermarket Type1,1829.6184,22
,low fat,0.059336763,Snack Foods,212.1902,Small,Tier 1,Grocery Store,424.7804,41
,Low Fat,0.0,Health and Hygiene,125.173,Medium,Tier 3,Supermarket Type3,3572.017,41
8.06,Low Fat,0.021420031,Breakfast,232.0326,,Tier 2,Supermarket Type1,3003.4238,24
,Regular,0.066006824,Dairy,126.2704,Small,Tier 1,Grocery Store,250.3408,41
9.6,Regular,0.0,Snack Foods,191.0872,,Tier 2,Supermarket Type1,4349.0056,19
,Low Fat,0.105085956,Fruits and Vegetables,82.3908,Medium,Tier 3,Supermarket Type3,3691.1952,41
8.905,Low Fat,0.143010016,Frozen Foods,61.6878,High,Tier 3,Supermarket Type1,1029.9926,39
6.48,Low Fat,0.033893487,Snack Foods,147.0076,Small,Tier 2,Supermarket Type1,3103.9596,22
5.615,Low Fat,0.12574524,Health and Hygiene,122.473,Small,Tier 2,Supermarket Type1,1354.903,22
14.65,Low Fat,0.170663661,Hard Drinks,56.4614,,Tier 2,Supermarket Type1,1436.7964,24
5.15,Regular,0.0,Meat,122.9388,,Tier 2,Supermarket Type1,2105.2596,19
12.35,Low Fat,0.041729735,Health and Hygiene,36.3216,Small,Tier 2,Supermarket Type1,276.9728,22
19.6,Low Fat,0.025325897,Health and Hygiene,150.9024,Medium,Tier 1,Supermarket Type1,3795.06,27
10.695,Regular,0.019123874,Snack Foods,73.0038,,Tier 3,Grocery Store,147.8076,28
12.35,Low Fat,0.099674817,Fruits and Vegetables,112.2518,High,Tier 3,Supermarket Type1,1366.2216,39
6.325,Low Fat,0.125688044,Frozen Foods,100.9042,Medium,Tier 3,Supermarket Type2,2083.2882,17
,Low Fat,0.079440262,Soft Drinks,86.7882,Small,Tier 1,Grocery Store,85.8882,41
16.5,Regular,0.079713576,Fruits and Vegetables,101.3332,Small,Tier 1,Supermarket Type1,1537.998,29
10.3,Regular,0.011117041,Snack Foods,85.854,High,Tier 3,Supermarket Type1,2683.174,39
12.8,Low Fat,0.075996742,Fruits and Vegetables,97.141,High,Tier 3,Supermarket Type1,2799.689,39
5.48,Low Fat,0.02528802,Frozen Foods,83.325,,Tier 3,Grocery Store,416.125,28
9.8,Low Fat,0.090834158,Others,192.2478,Medium,Tier 3,Supermarket Type2,4068.7038,17
,Low Fat,0.032099989,Health and Hygiene,164.1526,Medium,Tier 3,Supermarket Type3,2960.1468,41
6.98,Low Fat,0.041105789,Canned,83.4934,Small,Tier 1,Supermarket Type1,1555.9746,29
,Regular,0.058545606,Meat,155.8314,Small,Tier 1,Grocery Store,310.2628,41
12.85,Low Fat,0.022639195,Fruits and Vegetables,179.7318,Medium,Tier 1,Supermarket Type1,2165.1816,27
11.6,Low Fat,0.041112694,Soft Drinks,142.0154,Medium,Tier 3,Supermarket Type2,850.8924,17
9.1,Regular,0.008046878,Frozen Foods,78.7618,Medium,Tier 1,Supermarket Type1,402.809,27
15.75,Low Fat,0.054930533,Baking Goods,194.4452,Small,Tier 1,Supermarket Type1,5089.3752,29
19.35,Regular,0.031069993,Snack Foods,112.0544,,Tier 3,Grocery Store,223.7088,28
18.85,Low Fat,0.055347985,Baking Goods,131.5284,Small,Tier 2,Supermarket Type1,1581.9408,22
5.78,Regular,0.074451126,Snack Foods,264.5568,Medium,Tier 3,Supermarket Type2,6327.7632,17
18.0,Low Fat,0.015447454,Health and Hygiene,159.2604,Small,Tier 2,Supermarket Type1,3961.51,22
12.5,Regular,0.062597392,Baking Goods,196.9426,Medium,Tier 3,Supermarket Type2,5339.0502,17
16.6,Low Fat,0.027573983,Household,176.6344,Small,Tier 2,Supermarket Type1,2676.516,22
13.35,Low Fat,0.102511504,Dairy,230.6352,Small,Tier 1,Supermarket Type1,3435.528,29
9.8,Low Fat,0.024363026,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,2085.2856,39
11.8,Regular,0.057746382,Meat,152.4366,,Tier 2,Supermarket Type1,3929.5516,19
15.0,Regular,0.077999504,Meat,238.0248,Small,Tier 2,Supermarket Type1,1896.1984,22
19.7,Low Fat,0.038729457,Hard Drinks,127.3362,Small,Tier 2,Supermarket Type1,755.0172,22
17.2,Regular,0.012080016,Canned,164.4184,,Tier 2,Supermarket Type1,2641.8944,19
7.825,low fat,0.186357148,Household,254.3698,Medium,Tier 1,Supermarket Type1,5580.7356,27
12.0,Low Fat,0.07554831,Baking Goods,121.9388,Small,Tier 1,Supermarket Type1,3219.8088,29
13.0,Low Fat,0.041824524,Household,256.7014,Small,Tier 1,Supermarket Type1,2805.0154,29
8.785,Low Fat,0.020609218,Soft Drinks,155.1656,Medium,Tier 1,Supermarket Type1,4016.1056,27
13.35,Low Fat,0.080387424,Breads,219.2166,,Tier 3,Grocery Store,1524.0162,28
10.0,Low Fat,0.073794811,Health and Hygiene,121.444,,Tier 2,Supermarket Type1,2516.724,19
12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,Small,Tier 1,Supermarket Type1,3428.2042,29
,Regular,0.0,Meat,182.0608,Medium,Tier 3,Supermarket Type3,7717.9536,41
9.3,Regular,0.014047825,Snack Foods,196.5084,,Tier 2,Supermarket Type1,4364.9848,24
6.765,Regular,0.087260103,Frozen Foods,105.0306,Small,Tier 1,Supermarket Type1,2090.612,29
12.6,Low Fat,0.082921642,Household,175.2054,,Tier 2,Supermarket Type1,3502.108,24
12.6,LF,0.02429329,Dairy,33.4874,Medium,Tier 3,Supermarket Type2,105.8622,17
16.1,Low Fat,0.100799828,Fruits and Vegetables,78.4328,,Tier 2,Supermarket Type1,1467.4232,19
17.85,Regular,0.04679836,Fruits and Vegetables,123.8388,Medium,Tier 3,Supermarket Type2,866.8716,17
,Regular,0.082741482,Snack Foods,118.7782,Small,Tier 1,Grocery Store,119.1782,41
20.7,Regular,0.121709653,Frozen Foods,119.7466,Medium,Tier 1,Supermarket Type1,2003.3922,27
9.3,Low Fat,0.01601936,Dairy,248.5092,Small,Tier 2,Supermarket Type1,6474.2392,22
15.1,Regular,0.100265027,Fruits and Vegetables,142.5786,Medium,Tier 3,Supermarket Type2,3323.0078,17
10.3,Regular,0.018623146,Snack Foods,87.854,,Tier 3,Grocery Store,259.662,28
12.85,Regular,0.152099033,Fruits and Vegetables,252.6382,Small,Tier 2,Supermarket Type1,3532.7348,22
7.63,Regular,0.134919202,Snack Foods,46.9402,Medium,Tier 1,Supermarket Type1,780.9834,27
13.5,Low Fat,0.072655379,Household,157.792,Small,Tier 2,Supermarket Type1,3994.8,22
16.35,Low Fat,0.020579897,Fruits and Vegetables,52.1324,Medium,Tier 1,Supermarket Type1,934.7832,27
6.38,Low Fat,0.015193323,Household,143.347,,Tier 2,Supermarket Type1,858.882,24
7.235,Low Fat,0.077290355,Household,116.9492,,Tier 2,Supermarket Type1,2316.984,19
15.0,Low Fat,0.046336634,Breads,120.0414,High,Tier 3,Supermarket Type1,3533.4006,39
15.75,Low Fat,0.134960397,Household,101.37,High,Tier 3,Supermarket Type1,2097.27,39
7.97,LF,0.021531416,Seafood,108.4596,Small,Tier 2,Supermarket Type1,3020.0688,22
,Regular,0.064577332,Meat,230.5352,Small,Tier 1,Grocery Store,687.1056,41
7.93,Low Fat,0.0,Frozen Foods,121.8414,Small,Tier 1,Supermarket Type1,2802.3522,29
14.35,Low Fat,0.017038777,Health and Hygiene,112.5228,Small,Tier 1,Supermarket Type1,1989.4104,29
,Low Fat,0.028456456,Fruits and Vegetables,43.5454,Medium,Tier 3,Supermarket Type3,755.0172,41
,Low Fat,0.0,Snack Foods,45.7428,Medium,Tier 3,Supermarket Type3,615.1992,41
20.7,Low Fat,0.04903471,Fruits and Vegetables,39.9506,,Tier 2,Supermarket Type1,872.8638,19
15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,Small,Tier 1,Supermarket Type1,2163.1842,29
11.5,Low Fat,0.014883661,Starchy Foods,174.508,Medium,Tier 1,Supermarket Type1,3635.268,27
9.13,Low Fat,0.051928034,Household,151.4024,Medium,Tier 1,Supermarket Type1,1973.4312,27
,Low Fat,0.067824456,Household,167.7842,Small,Tier 1,Grocery Store,165.7842,41
17.7,Regular,0.040897932,Fruits and Vegetables,82.6276,High,Tier 3,Supermarket Type1,731.0484,39
15.25,Regular,0.066269294,Snack Foods,179.666,,Tier 2,Supermarket Type1,6471.576,19
16.1,Regular,0.024928351,Fruits and Vegetables,95.141,High,Tier 3,Supermarket Type1,3089.312,39
,Low Fat,0.008722342,Fruits and Vegetables,123.5414,Medium,Tier 3,Supermarket Type3,4508.1318,41
6.61,Regular,0.04855968,Snack Foods,188.4898,,Tier 3,Grocery Store,187.0898,28
,Low Fat,0.092564193,Household,53.4956,Medium,Tier 3,Supermarket Type3,2129.2284,41
7.235,Low Fat,0.099879337,Snack Foods,195.1452,High,Tier 3,Supermarket Type1,1761.7068,39
7.27,Low Fat,0.046520703,Health and Hygiene,97.7384,High,Tier 3,Supermarket Type1,591.2304,39
6.465,Low Fat,0.125210375,Canned,266.8884,,Tier 2,Supermarket Type1,1059.9536,19
19.1,Low Fat,0.15385153,Others,185.1608,,Tier 3,Grocery Store,551.2824,28
13.85,Regular,0.056547986,Breakfast,232.73,Medium,Tier 3,Supermarket Type2,6291.81,17
13.0,Regular,0.044984874,Soft Drinks,175.0054,Small,Tier 1,Supermarket Type1,1926.1594,29
,Low Fat,0.072295507,Household,89.7514,Small,Tier 1,Grocery Store,88.5514,41
15.35,Low Fat,0.035348491,Household,124.673,,Tier 2,Supermarket Type1,2093.941,19
9.5,Low Fat,0.041851461,Soft Drinks,31.49,High,Tier 3,Supermarket Type1,466.06,39
16.2,Regular,0.016747538,Frozen Foods,98.6726,,Tier 2,Supermarket Type1,1272.3438,19
18.2,Low Fat,0.161817014,Fruits and Vegetables,37.819,,Tier 2,Supermarket Type1,219.714,24
17.7,Regular,0.135646297,Starchy Foods,186.0924,Medium,Tier 3,Supermarket Type2,3516.7556,17
13.5,reg,0.129077455,Starchy Foods,95.2068,,Tier 2,Supermarket Type1,583.2408,24
10.3,Regular,0.030616757,Fruits and Vegetables,112.7176,Medium,Tier 1,Supermarket Type1,343.5528,27
12.5,Low Fat,0.071354774,Starchy Foods,125.702,Medium,Tier 1,Supermarket Type1,2530.04,27
5.46,Regular,0.106968096,Fruits and Vegetables,142.6786,High,Tier 3,Supermarket Type1,2311.6576,39
14.5,Low Fat,0.089703476,Health and Hygiene,158.3604,High,Tier 3,Supermarket Type1,1109.2228,39
6.86,Low Fat,0.061155983,Household,228.401,,Tier 3,Grocery Store,229.701,28
6.67,Regular,0.09031453,Snack Foods,130.5626,Medium,Tier 3,Supermarket Type2,1180.4634,17
8.42,Low Fat,0.070510189,Household,214.4192,High,Tier 3,Supermarket Type1,1725.7536,39
4.615,Regular,0.101812521,Canned,232.23,Small,Tier 2,Supermarket Type1,5126.66,22
,Low Fat,0.014560297,Baking Goods,81.425,Medium,Tier 3,Supermarket Type3,1331.6,41
8.985,LF,0.183688161,Fruits and Vegetables,100.27,Medium,Tier 1,Supermarket Type1,998.7,27
9.3,Regular,0.02346559,Snack Foods,197.6084,,Tier 3,Grocery Store,595.2252,28
10.5,Regular,0.093909644,Snack Foods,213.7244,Medium,Tier 1,Supermarket Type1,4022.7636,27
8.1,Low Fat,0.0,Fruits and Vegetables,211.8902,Medium,Tier 3,Supermarket Type2,3823.0236,17
12.65,Regular,0.156286566,Fruits and Vegetables,238.9538,Medium,Tier 1,Supermarket Type1,4086.0146,27
14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,Medium,Tier 1,Supermarket Type1,2588.6304,27
10.1,Low Fat,0.056077574,Household,117.8492,Small,Tier 1,Supermarket Type1,1621.8888,29
16.0,Low Fat,0.057049301,Dairy,225.9404,Small,Tier 2,Supermarket Type1,1350.2424,22
7.5,Low Fat,0.096333029,Household,57.8588,High,Tier 3,Supermarket Type1,1145.176,39
6.155,Regular,0.094659871,Meat,214.556,Small,Tier 1,Supermarket Type1,2769.728,29
,Low Fat,0.01724183,Soft Drinks,197.0768,Medium,Tier 3,Supermarket Type3,8868.456,41
10.1,Low Fat,0.024159767,Canned,114.715,Small,Tier 2,Supermarket Type1,815.605,22
7.26,Low Fat,0.02414202,Meat,117.415,,Tier 3,Grocery Store,466.06,28
7.235,Low Fat,0.058121214,Snack Foods,115.8834,Small,Tier 2,Supermarket Type1,1382.2008,22
7.59,Regular,0.14526636,Fruits and Vegetables,172.908,Medium,Tier 1,Supermarket Type1,6231.888,27
14.85,Low Fat,0.061226969,Household,253.0698,Medium,Tier 3,Supermarket Type2,2283.0282,17
16.1,Regular,0.267352587,Frozen Foods,34.9558,,Tier 3,Grocery Store,67.9116,28
11.5,Regular,0.0,Dairy,88.254,Small,Tier 1,Supermarket Type1,1298.31,29
9.195,Regular,0.051827123,Baking Goods,77.4644,Medium,Tier 3,Supermarket Type2,1414.1592,17
13.35,Regular,0.014649641,Canned,207.3638,Medium,Tier 1,Supermarket Type1,5797.7864,27
9.17,Low Fat,0.102893121,Baking Goods,141.947,High,Tier 3,Supermarket Type1,4008.116,39
,Regular,0.093202196,Snack Foods,125.5704,Medium,Tier 3,Supermarket Type3,1001.3632,41
14.15,Low Fat,0.0,Canned,253.7014,,Tier 2,Supermarket Type1,5865.0322,24
17.25,low fat,0.035207155,Dairy,93.512,Medium,Tier 3,Supermarket Type2,1491.392,17
13.15,Low Fat,0.05674821,Soft Drinks,144.3812,,Tier 2,Supermarket Type1,284.9624,19
9.285,Regular,0.021002641,Snack Foods,161.1578,Small,Tier 2,Supermarket Type1,4011.445,22
9.6,Regular,0.022323658,Breads,101.299,,Tier 2,Supermarket Type1,1754.383,24
14.0,Regular,0.060768862,Frozen Foods,154.8656,,Tier 2,Supermarket Type1,1390.1904,19
21.1,Regular,0.162418495,Fruits and Vegetables,64.9168,,Tier 2,Supermarket Type1,639.168,19
8.88,Low Fat,0.0,Hard Drinks,154.0682,Medium,Tier 3,Supermarket Type2,2896.8958,17
14.15,Low Fat,0.095298849,Soft Drinks,171.8106,High,Tier 3,Supermarket Type1,3935.5438,39
,Low Fat,0.040636926,Hard Drinks,224.6088,Medium,Tier 3,Supermarket Type3,4474.176,41
15.85,Low Fat,0.07867708,Canned,37.8506,Medium,Tier 1,Supermarket Type1,341.5554,27
10.195,Regular,0.245483691,Frozen Foods,141.8838,,Tier 3,Grocery Store,280.9676,28
,Low Fat,0.021170542,Baking Goods,117.6124,Medium,Tier 3,Supermarket Type3,2251.7356,41
5.98,Low Fat,0.075495088,Hard Drinks,55.3614,High,Tier 3,Supermarket Type1,497.3526,39
20.75,Low Fat,0.108689606,Snack Foods,159.3578,Small,Tier 2,Supermarket Type1,4492.8184,22
6.36,Low Fat,0.120731024,Fruits and Vegetables,46.506,Medium,Tier 1,Supermarket Type1,652.484,27
12.5,low fat,0.103442268,Household,170.8448,Small,Tier 1,Supermarket Type1,4942.8992,29
12.15,Low Fat,0.028760013,Household,151.4708,,Tier 2,Supermarket Type1,4815.0656,19
8.63,Regular,0.032976399,Snack Foods,114.6518,,Tier 2,Supermarket Type1,2846.295,24
15.0,Regular,0.0268952,Baking Goods,220.3456,,Tier 2,Supermarket Type1,1989.4104,24
12.1,Low Fat,0.011563024,Dairy,164.9526,,Tier 2,Supermarket Type1,2302.3364,24
12.5,Regular,0.074035423,Canned,87.9198,Medium,Tier 3,Supermarket Type2,1133.8574,17
11.3,Regular,0.067107448,Frozen Foods,258.1962,,Tier 2,Supermarket Type1,4402.9354,19
5.785,Regular,0.0901292,Fruits and Vegetables,89.8856,,Tier 3,Grocery Store,175.7712,28
,Low Fat,0.0,Snack Foods,240.6222,Medium,Tier 3,Supermarket Type3,4302.3996,41
17.75,Low Fat,0.07626905,Baking Goods,113.1544,Medium,Tier 3,Supermarket Type2,1006.6896,17
11.0,Regular,0.057047756,Fruits and Vegetables,240.4512,Small,Tier 2,Supermarket Type1,7028.1848,22
6.59,Low Fat,0.026238087,Household,121.6098,,Tier 2,Supermarket Type1,2410.196,24
10.5,reg,0.02502991,Fruits and Vegetables,218.4508,Medium,Tier 1,Supermarket Type1,2821.6604,27
20.25,Low Fat,0.02593166,Household,182.5976,High,Tier 3,Supermarket Type1,3078.6592,39
17.6,Low Fat,0.175545889,Snack Foods,163.6868,,Tier 3,Grocery Store,163.7868,28
,LF,0.110681931,Breads,63.2826,Medium,Tier 3,Supermarket Type3,1033.3216,41
20.5,Low Fat,0.141674844,Starchy Foods,90.7172,High,Tier 3,Supermarket Type1,1605.9096,39
,Low Fat,0.06780958,Fruits and Vegetables,118.1808,Small,Tier 1,Grocery Store,234.3616,41
,Regular,0.012203915,Snack Foods,133.2284,Medium,Tier 3,Supermarket Type3,4350.3372,41
10.65,Low Fat,0.048885018,Others,166.1526,Medium,Tier 3,Supermarket Type2,1973.4312,17
8.39,Low Fat,0.20168772,Household,162.8868,,Tier 3,Grocery Store,327.5736,28
20.75,Low Fat,0.108930629,Snack Foods,160.9578,,Tier 2,Supermarket Type1,1444.1202,24
17.7,Regular,0.016596645,Fruits and Vegetables,48.3034,Small,Tier 1,Supermarket Type1,777.6544,29
16.7,Low Fat,0.10203648,Canned,180.9292,Small,Tier 2,Supermarket Type1,2736.438,22
20.25,Regular,0.102932246,Canned,93.212,,Tier 2,Supermarket Type1,1304.968,24
20.35,Regular,0.151308326,Meat,81.7276,Medium,Tier 1,Supermarket Type1,2030.69,27
9.5,Low Fat,0.031346387,Fruits and Vegetables,110.7228,,Tier 2,Supermarket Type1,1657.842,24
19.5,Regular,0.129170642,Soft Drinks,233.9958,,Tier 3,Grocery Store,467.3916,28
17.7,Low Fat,0.087986599,Dairy,181.4292,,Tier 2,Supermarket Type1,2918.8672,24
6.26,Regular,0.009866049,Meat,151.1366,Small,Tier 2,Supermarket Type1,2267.049,22
4.805,Regular,0.037668051,Dairy,126.7704,High,Tier 3,Supermarket Type1,2628.5784,39
19.6,Regular,0.12829573,Snack Foods,167.2816,,Tier 2,Supermarket Type1,2013.3792,24
7.825,Low Fat,0.186067862,Household,255.4698,Small,Tier 1,Supermarket Type1,5073.396,29
5.59,Regular,0.056833394,Snack Foods,61.9168,Medium,Tier 3,Supermarket Type2,1214.4192,17
11.6,Regular,0.144832027,Dairy,239.8222,,Tier 2,Supermarket Type1,4063.3774,19
7.285,Low Fat,0.052141447,Household,174.9054,,Tier 3,Grocery Store,525.3162,28
17.7,Regular,0.027779381,Fruits and Vegetables,50.1034,,Tier 3,Grocery Store,97.2068,28
20.0,Regular,0.0,Frozen Foods,127.3678,Small,Tier 1,Supermarket Type1,1780.3492,29
19.35,Low Fat,0.016597651,Frozen Foods,121.5098,High,Tier 3,Supermarket Type1,2892.2352,39
,Regular,0.080127283,Snack Foods,168.7132,Small,Tier 1,Grocery Store,338.2264,41
9.0,Low Fat,0.03201648,Household,99.6016,Small,Tier 2,Supermarket Type1,1922.8304,22
,Regular,0.058446424,Baking Goods,172.1422,Medium,Tier 3,Supermarket Type3,5518.1504,41
20.0,Regular,0.028238317,Fruits and Vegetables,46.3744,Medium,Tier 3,Supermarket Type2,181.0976,17
14.5,Regular,0.063863551,Breads,262.3594,Small,Tier 1,Supermarket Type1,4448.2098,29
,Low Fat,0.12929931,Household,178.237,Medium,Tier 3,Supermarket Type3,7939.665,41
15.2,Low Fat,0.021293909,Canned,218.4824,Medium,Tier 3,Supermarket Type2,1528.6768,17
18.25,LF,0.148673586,Frozen Foods,197.2452,,Tier 3,Grocery Store,195.7452,28
13.0,Regular,0.045239326,Soft Drinks,174.1054,,Tier 2,Supermarket Type1,4377.635,19
5.695,Regular,0.067700925,Breads,256.5988,Small,Tier 1,Supermarket Type1,2055.9904,29
17.2,Regular,0.025309134,Canned,147.0418,,Tier 2,Supermarket Type1,2354.2688,19
20.85,Low Fat,0.032421521,Baking Goods,181.666,High,Tier 3,Supermarket Type1,1438.128,39
17.35,Regular,0.062799379,Baking Goods,88.183,High,Tier 3,Supermarket Type1,539.298,39
7.27,Low Fat,0.046749112,Health and Hygiene,100.4384,Medium,Tier 3,Supermarket Type2,1970.768,17
15.7,Regular,0.018930352,Fruits and Vegetables,59.4536,Small,Tier 1,Supermarket Type1,857.5504,29
20.6,Regular,0.04792722,Fruits and Vegetables,185.9556,Small,Tier 2,Supermarket Type1,4318.3788,22
5.425,Regular,0.191603334,Baking Goods,87.0514,,Tier 3,Grocery Store,88.5514,28
13.0,Low Fat,0.035079516,Household,47.9034,High,Tier 3,Supermarket Type1,583.2408,39
8.39,Regular,0.024201084,Frozen Foods,112.6176,Small,Tier 2,Supermarket Type1,2175.8344,22
4.61,Low Fat,0.205294827,Hard Drinks,172.8396,,Tier 3,Grocery Store,174.4396,28
17.85,Low Fat,0.046707264,Meat,152.6682,Medium,Tier 1,Supermarket Type1,1829.6184,27
16.7,Regular,0.069903773,Baking Goods,188.6214,Small,Tier 2,Supermarket Type1,565.2642,22
11.5,Regular,0.037723476,Snack Foods,109.5254,Medium,Tier 3,Supermarket Type2,1953.4572,17
6.63,Regular,0.010961483,Snack Foods,58.2588,,Tier 2,Supermarket Type1,343.5528,24
20.35,Low Fat,0.060649213,Baking Goods,232.7616,High,Tier 3,Supermarket Type1,2812.3392,39
7.325,Low Fat,0.093913607,Fruits and Vegetables,93.2146,,Tier 2,Supermarket Type1,1733.0774,19
